Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,50_MA,200_MA
2021-03-17 00:00:00+05:30,952.0046415939548,954.250737784098,923.4406088246864,932.6292114257812,19210236,0.0,0.0,917.7764294433593,912.5156918334961
2021-03-18 00:00:00+05:30,940.592670948363,945.9924117449492,907.9675641589474,911.6430053710938,20647480,0.0,0.0,918.1666613769531,913.5042071533203
2021-03-19 00:00:00+05:30,903.4300094093232,951.0064076240112,899.709199762786,944.7218627929688,41787429,0.0,0.0,919.6890148925781,914.6538238525391
2021-03-22 00:00:00+05:30,939.7305905002058,941.091822850157,922.5785707995962,935.8282470703124,18572478,0.0,0.0,921.0616284179688,915.7865396118164
2021-03-23 00:00:00+05:30,935.6240406576068,957.2909362170356,932.9242002919958,947.217529296875,17421165,0.0,0.0,922.4573840332031,917.049299621582
2021-03-24 00:00:00+05:30,943.7008905617364,943.7008905617364,925.845601167066,928.9765014648438,16822814,0.0,0.0,923.8191088867187,918.1417687988281
2021-03-25 00:00:00+05:30,932.016655551579,932.016655551579,900.707412844861,903.6341552734376,22001648,0.0,0.0,924.1312915039063,919.1853689575196
2021-03-26 00:00:00+05:30,912.9588607017936,913.7302436639184,895.5799998387503,905.086181640625,20180202,0.0,0.0,924.6381372070313,920.1207641601562
2021-03-30 00:00:00+05:30,911.1438068342792,929.702485999647,903.6795036015104,920.808837890625,20441701,0.0,0.0,925.2615979003906,921.0765881347656
2021-03-31 00:00:00+05:30,915.6813816888604,930.1561833310184,907.0599444573324,908.9203491210938,16250796,0.0,0.0,925.8573779296875,921.965852355957
2021-04-01 00:00:00+05:30,915.6814819305292,921.1265312915446,908.9431328276391,917.4284057617188,11723312,0.0,0.0,926.2013269042968,922.9029669189454
2021-04-05 00:00:00+05:30,918.8350262999396,918.8577105039684,890.3164209901302,904.156005859375,14875099,0.0,0.0,925.9853381347656,923.6820928955078
2021-04-06 00:00:00+05:30,909.328786592612,909.7598464528196,893.4472643059664,900.3897705078125,14009194,0.0,0.0,925.3464477539062,924.208519897461
2021-04-07 00:00:00+05:30,907.5138271458544,928.7950316043906,904.4736636533668,908.8070068359376,24266353,0.0,0.0,924.4702429199219,924.8069729614258
2021-04-08 00:00:00+05:30,912.5051414625812,917.4964466482276,904.3375075143424,909.94140625,15369188,0.0,0.0,924.0686682128907,925.4681527709961
2021-04-09 00:00:00+05:30,906.8105159412794,910.3951604287096,898.4386640466997,899.368896484375,14037885,0.0,0.0,924.4412023925781,926.0607656860352
2021-04-12 00:00:00+05:30,888.9098365645939,889.9988584847935,862.2516337534955,867.1975708007812,20901482,0.0,0.0,924.5877673339844,926.515005493164
2021-04-13 00:00:00+05:30,873.0282300065554,880.5606459174523,870.2376528554713,876.5675659179688,19411189,0.0,0.0,925.0891687011718,926.9624295043945
2021-04-15 00:00:00+05:30,874.0719289332143,889.8172876903532,868.0369702175911,882.2395629882812,19723716,0.0,0.0,926.0180090332032,927.4800158691406
2021-04-16 00:00:00+05:30,878.745673914113,884.780632757478,874.1400000511827,876.7037353515625,15656948,0.0,0.0,926.3519738769531,928.0129681396485
2021-04-19 00:00:00+05:30,863.9531383099993,869.5797212270737,857.6005408222622,862.9094848632812,18478808,0.0,0.0,926.13326171875,928.4012530517579
2021-04-20 00:00:00+05:30,866.9025182703343,870.7594329621155,857.8047124339656,862.659912109375,17203668,0.0,0.0,925.8655432128907,928.7206979370117
2021-04-22 00:00:00+05:30,858.6215250790399,868.6949324147961,851.5655971018912,865.0421752929688,14490954,0.0,0.0,925.7030993652344,928.9895492553711
2021-04-23 00:00:00+05:30,864.8607593852465,870.7141848417967,860.0282432456551,864.112060546875,11828857,0.0,0.0,925.5270446777344,929.1087744140625
2021-04-26 00:00:00+05:30,871.213283887624,890.2710763480135,867.3563089773783,879.3128051757812,20846778,0.0,0.0,925.403623046875,929.3683233642578
2021-04-27 00:00:00+05:30,880.2883764367332,906.2432464343664,879.4943092789492,902.3636474609376,19992524,0.0,0.0,925.698564453125,929.8008670043945
2021-04-28 00:00:00+05:30,906.5382825652124,911.1438964987078,898.5068134389845,906.2886962890624,17122437,0.0,0.0,925.9072937011719,930.1934805297851
2021-04-29 00:00:00+05:30,917.9048400362022,927.7060369696712,910.826287823162,918.4266967773438,17412606,0.0,0.0,925.6200671386719,930.5247232055664
2021-04-30 00:00:00+05:30,911.3707247713008,923.849017379224,901.8645429860944,905.0181274414062,19828769,0.0,0.0,925.192626953125,930.6597158813477
2021-05-03 00:00:00+05:30,892.0860797457743,897.9849333071744,881.6950934084872,888.9324951171875,23640186,0.0,0.0,924.5251501464844,930.7551187133789
2021-05-04 00:00:00+05:30,884.8259805747359,892.9028777926667,867.1294801668009,869.6704711914062,21849830,0.0,0.0,923.2283129882812,930.9198324584961
2021-05-05 00:00:00+05:30,872.7333192243403,879.6077130632267,865.7908127640494,871.2586059570312,12393609,0.0,0.0,921.7477038574219,931.0938479614258
2021-05-06 00:00:00+05:30,872.0527202695014,878.0196262717784,865.1328976383381,876.20458984375,14624666,0.0,0.0,920.5071313476562,931.1376354980468
2021-05-07 00:00:00+05:30,879.2674465392803,887.3897121334718,873.9358182351534,876.544921875,12288548,0.0,0.0,919.1590197753907,931.1645205688477
2021-05-10 00:00:00+05:30,879.8346668903229,883.3739429334928,871.6443487260923,874.0265502929688,13941237,0.0,0.0,918.4157666015625,931.0616314697265
2021-05-11 00:00:00+05:30,868.9444893865746,879.6304299091363,866.6756488817252,877.18017578125,13478264,0.0,0.0,917.5962829589844,930.9008877563476
2021-05-12 00:00:00+05:30,875.7961858317555,877.0666812847348,865.3144033085313,868.10498046875,13177961,0.0,0.0,916.2545227050781,930.572707824707
2021-05-14 00:00:00+05:30,874.8659953967549,881.1959087835596,864.8607006982686,879.0632934570312,13291616,0.0,0.0,914.3755151367187,930.0988723754883
2021-05-17 00:00:00+05:30,879.0632406742691,890.9289395267001,875.9322804708154,889.5223388671875,11873078,0.0,0.0,913.2370397949219,929.6545309448243
2021-05-18 00:00:00+05:30,898.8924360389041,908.693572530456,895.0354612072921,902.0460205078124,12064918,0.0,0.0,912.2047436523437,929.2240292358398
2021-05-19 00:00:00+05:30,898.4385973400498,914.9780820452256,894.8085847121724,906.1751708984376,16317002,0.0,0.0,911.2160083007813,928.9980581665039
2021-05-20 00:00:00+05:30,906.5608670363308,912.4597201023124,898.8924060594503,900.888916015625,11422532,0.0,0.0,909.2494250488281,928.7179763793945
2021-05-21 00:00:00+05:30,903.883751159316,911.8698513503492,901.161226550506,908.6708984375,10785605,0.0,0.0,907.6767041015624,928.5715264892578
2021-05-24 00:00:00+05:30,911.143901808076,911.9607132590194,899.3462543205743,901.00244140625,8551760,0.0,0.0,905.9247485351563,928.518550415039
2021-05-25 00:00:00+05:30,905.8802427597562,906.1525132184304,889.3635017855502,890.7928466796875,14780102,0.0,0.0,903.8560705566406,928.0932669067383
2021-05-26 00:00:00+05:30,896.1698633995726,898.2118018690295,891.7684676091365,893.9237670898438,7480204,0.0,0.0,901.8504650878906,927.7384289550781
2021-05-27 00:00:00+05:30,894.0372794935467,904.3375289867788,890.3845223337285,896.6690673828125,26819294,0.0,0.0,899.9823486328125,927.3799615478515
2021-05-28 00:00:00+05:30,902.9762548046814,955.1582660560066,902.9762548046814,950.5299682617188,56469931,0.0,0.0,899.5939331054688,927.2627792358398
2021-05-31 00:00:00+05:30,953.7969347349716,994.4989366521864,946.105789596718,980.2509765625,59124142,0.0,0.0,900.0603930664063,927.3545513916016
2021-06-01 00:00:00+05:30,982.837457429768,999.1727253130614,973.9891773244634,984.1533813476562,28013832,0.0,0.0,900.6802258300781,927.4341860961914
2021-06-02 00:00:00+05:30,978.7536357845432,1002.5758913320536,978.7536357845432,998.8323974609376,24630162,0.0,0.0,902.0042895507812,927.6012823486328
2021-06-03 00:00:00+05:30,1007.7940153700716,1020.9530141391332,996.4955414137452,1002.6439208984376,23974257,0.0,0.0,903.8243078613282,927.800027770996
2021-06-04 00:00:00+05:30,1004.9807927411218,1005.7294915270072,991.1185230997633,993.9545288085938,14468646,0.0,0.0,904.8089611816406,927.9740435791016
2021-06-07 00:00:00+05:30,999.1726832390898,1017.3229267796876,991.4587937276632,1010.6980590820312,16336573,0.0,0.0,906.306357421875,928.2827111816406
2021-06-08 00:00:00+05:30,1010.335185147628,1010.5847114070808,997.4257718829048,1004.8900756835938,9674735,0.0,0.0,907.4598083496094,928.500627746582
2021-06-09 00:00:00+05:30,1006.8865451887486,1007.794033390576,979.1846906839226,986.9212646484376,11409161,0.0,0.0,908.6187036132812,928.5992065429688
2021-06-10 00:00:00+05:30,995.2703652007788,1011.8779032717752,988.0783322164413,990.5513305664062,14155653,0.0,0.0,910.3570471191406,928.7942083740235
2021-06-11 00:00:00+05:30,993.9590760948907,1014.4948724381904,992.6840911818516,1007.7330322265624,13762778,3.5,0.0,912.4099841308594,929.1096041870118
2021-06-14 00:00:00+05:30,1008.5753901816504,1028.268763016089,999.49133402654,1022.1900024414062,20332436,0.0,0.0,914.437607421875,929.4657489013672
2021-06-15 00:00:00+05:30,1029.5210953877902,1035.8502527769083,1020.095528725278,1024.5123291015625,15174215,0.0,0.0,916.7494470214843,929.8644744873047
2021-06-16 00:00:00+05:30,1022.1900389510522,1023.1689806743336,1004.4090222885025,1007.0272216796876,10797349,0.0,0.0,918.5414233398437,930.0505374145508
2021-06-17 00:00:00+05:30,1001.7453459802203,1017.682236194041,992.593059410402,1008.8713989257812,15745975,0.0,0.0,920.6357312011719,930.3063977050781
2021-06-18 00:00:00+05:30,1013.3564537944088,1017.682200774287,994.619258417596,1013.4247436523438,29369026,0.0,0.0,922.8964306640624,930.5724328613281
2021-06-21 00:00:00+05:30,1003.3390382513916,1023.3738612900836,1001.8136572155686,1018.7066650390624,12186448,0.0,0.0,925.094423828125,930.9453063964844
2021-06-22 00:00:00+05:30,1026.3336418295876,1029.5211042796295,1010.5561543544096,1013.4703369140624,12871913,0.0,0.0,927.1650024414063,931.2771374511718
2021-06-23 00:00:00+05:30,1024.5122626036332,1024.7854220332586,1002.5193755191568,1004.181396484375,16653951,0.0,0.0,929.2612524414062,931.4696173095704
2021-06-24 00:00:00+05:30,1004.86442297269,1008.3932742812582,974.4250317819178,980.5720825195312,91461975,0.0,0.0,931.5287426757812,931.5805780029297
2021-06-25 00:00:00+05:30,980.5720673099617,980.5720673099617,947.6055303453708,958.2376708984376,55355022,0.0,0.0,933.1621447753906,931.6589340209961
2021-06-28 00:00:00+05:30,966.2290090290549,968.2780060484938,947.5601018726604,949.8367919921876,20277042,0.0,0.0,934.5140893554687,931.6830334472656
2021-06-29 00:00:00+05:30,951.4304442868876,960.3095717103122,948.9716479120034,950.6563720703124,27144063,0.0,0.0,935.9931420898438,931.6557592773438
2021-06-30 00:00:00+05:30,954.5039414721296,966.524883979322,952.1361983177844,961.0608520507812,19762858,0.0,0.0,937.9561694335938,931.5574261474609
2021-07-01 00:00:00+05:30,964.4075995083616,966.7525793814688,953.934801363207,955.278076171875,12534407,0.0,0.0,939.8085327148438,931.0838488769531
2021-07-02 00:00:00+05:30,954.8454711426174,971.19216114013,953.0013437672312,969.4390869140624,14086620,0.0,0.0,941.8964709472656,930.6680316162109
2021-07-05 00:00:00+05:30,972.8085913080638,980.5949001689524,970.5546645499384,979.0695190429688,11702287,0.0,0.0,944.1956201171874,930.3393893432617
2021-07-06 00:00:00+05:30,976.67901655095,978.4775571310812,965.4093827142892,967.50390625,10070124,0.0,0.0,945.9594421386719,929.9159378051758
2021-07-07 00:00:00+05:30,968.8471873040996,968.8471873040996,955.300863325806,960.7876586914062,10454892,0.0,0.0,947.1279223632813,929.4459735107422
2021-07-08 00:00:00+05:30,963.9295072783668,963.9295072783668,947.5600543504386,952.8419799804688,11185460,0.0,0.0,948.0589880371094,928.9948147583008
2021-07-09 00:00:00+05:30,950.7473244548904,952.432108654974,940.7754398463962,943.09765625,9037675,0.0,0.0,948.5524072265625,928.479167175293
2021-07-12 00:00:00+05:30,946.9907904688296,956.8944455496236,944.600284183982,948.9715576171876,8585292,0.0,0.0,949.4314758300782,928.1059869384766
2021-07-13 00:00:00+05:30,956.2114088111924,957.6002100737512,950.7700804059784,956.0748291015624,6717133,0.0,0.0,950.7743225097656,927.8697384643555
2021-07-14 00:00:00+05:30,956.3708793867564,959.3305885862096,947.6739183125352,949.8367919921876,8532544,0.0,0.0,952.3776489257813,927.5577182006836
2021-07-15 00:00:00+05:30,953.93481968986,953.93481968986,946.4217304605484,948.1748046875,9448356,0.0,0.0,953.9159729003907,927.3499191284179
2021-07-16 00:00:00+05:30,950.6335592399004,962.9277211346152,950.5652693808796,961.857666015625,8828185,0.0,0.0,955.6290344238281,927.1640246582032
2021-07-19 00:00:00+05:30,956.2114876809686,967.1396117423108,952.6826362414909,955.7333984375,8354449,0.0,0.0,957.2128039550781,926.9144982910157
2021-07-20 00:00:00+05:30,955.9838029612962,959.854224177565,948.9261000205564,953.3883666992188,6741464,0.0,0.0,958.8000402832031,926.5879055786132
2021-07-22 00:00:00+05:30,964.8628907230974,967.0940540813436,955.3690949176752,965.636962890625,7972397,0.0,0.0,960.5691760253907,926.3468313598632
2021-07-23 00:00:00+05:30,971.8978818618912,971.8978818618912,957.1448637942616,958.806884765625,9937030,0.0,0.0,962.3832141113281,926.092253112793
2021-07-26 00:00:00+05:30,959.8541644212688,965.7735219817306,943.0521497349988,945.6703491210938,12389668,0.0,0.0,963.7153552246094,925.8015997314453
2021-07-27 00:00:00+05:30,945.64767181361,948.7894872744444,929.8018943427576,935.7212524414062,10824523,0.0,0.0,964.6393334960937,925.4653982543946
2021-07-28 00:00:00+05:30,937.087252207458,937.087252207458,918.0768365462752,927.6845092773438,12897848,0.0,0.0,965.1521032714844,924.9820397949219
2021-07-29 00:00:00+05:30,935.265825904882,944.5547517829413,930.4392265739264,934.92431640625,13765738,0.0,0.0,965.7270861816406,924.5762860107421
2021-07-30 00:00:00+05:30,937.0873185264102,941.617935551422,924.8386821248324,926.7511596679688,11350608,0.0,0.0,966.2443310546874,924.1428253173829
2021-08-02 00:00:00+05:30,935.4025359768364,946.8315126242272,929.414827989682,943.689697265625,10925104,0.0,0.0,966.94470703125,923.7858895874024
2021-08-03 00:00:00+05:30,951.6580734527538,952.1133993930332,939.9103510478102,950.633544921875,11817299,0.0,0.0,967.9373291015625,923.3646395874024
2021-08-04 00:00:00+05:30,953.6616099616016,962.5862639804344,950.292101416961,957.9190673828124,13169800,0.0,0.0,969.279853515625,922.9643905639648
2021-08-05 00:00:00+05:30,962.7228276647668,981.164041092536,958.1466842937074,971.806884765625,21252078,0.0,0.0,970.8375158691406,922.817351989746
2021-08-06 00:00:00+05:30,969.84890615072,977.5896886282628,946.5355657872484,951.2255859375,16620987,0.0,0.0,971.9286462402343,922.6370587158203
2021-08-09 00:00:00+05:30,947.560019924935,951.567020685715,940.9575830171004,945.8069458007812,7494143,0.0,0.0,971.8341857910157,922.4287649536133
2021-08-10 00:00:00+05:30,948.0153015460922,962.130826582786,944.258757327332,950.7700805664062,11919198,0.0,0.0,971.2445678710938,922.2913427734375
2021-08-11 00:00:00+05:30,954.8226433269743,965.318204246071,948.6528293522136,964.0888061523438,9184963,0.0,0.0,970.8432763671875,922.2915270996094
2021-08-12 00:00:00+05:30,967.5494040113992,968.14136990493,958.488170637258,960.9925537109376,8137612,0.0,0.0,970.0864794921876,922.3162744140625
2021-08-13 00:00:00+05:30,964.088789319326,978.9328602093722,960.2867184552392,976.9976196289062,12780901,0.0,0.0,969.5735534667969,922.4072073364258
2021-08-16 00:00:00+05:30,978.6824799530368,1003.1114014017958,969.0292804667856,989.6788940429688,21935444,0.0,0.0,969.4880407714844,922.7520111083984
2021-08-17 00:00:00+05:30,987.5616247939664,995.00636401533,977.9994782863552,985.467041015625,12658169,0.0,0.0,968.9834204101562,923.0635040283203
2021-08-18 00:00:00+05:30,989.90653824577,995.7348427769348,980.162286092109,989.2918090820312,10075860,0.0,0.0,968.671455078125,923.4464163208008
2021-08-20 00:00:00+05:30,975.7910738981494,988.995888343326,973.0590578592288,978.181640625,9426282,0.0,0.0,968.4966625976563,923.7387255859375
2021-08-23 00:00:00+05:30,989.9066178695418,989.9066178695418,970.9189645481424,984.6019287109376,9854395,0.0,0.0,968.3776745605469,924.0005172729492
2021-08-24 00:00:00+05:30,985.8312732763366,998.10267204209,981.5282894588508,994.3233642578124,11864472,0.0,0.0,968.1094812011719,924.7126046752929
2021-08-25 00:00:00+05:30,995.0974848646777,1010.8522092347696,992.6841548218998,1002.9292602539062,13380559,0.0,0.0,967.7242663574219,925.5290921020508
2021-08-26 00:00:00+05:30,1005.3880104997806,1022.1900249892224,1004.0219724985748,1015.6103515625,18589616,0.0,0.0,967.5462268066407,926.266505432129
2021-08-27 00:00:00+05:30,1018.592831076422,1021.2110906711292,1009.0535089452576,1014.2215576171876,10480636,0.0,0.0,967.6901135253906,926.9021395874023
2021-08-30 00:00:00+05:30,1024.512212499034,1036.2827577337282,1018.5017418158984,1033.7327880859375,14027062,0.0,0.0,968.1873413085938,927.467099609375
2021-08-31 00:00:00+05:30,1036.760946594054,1039.879998840064,1020.9834586177312,1028.223388671875,26485463,0.0,0.0,968.4833142089843,927.9556201171876
2021-09-01 00:00:00+05:30,1034.985133662267,1044.0463673422855,1030.4317535348405,1032.298583984375,11145486,0.0,0.0,968.7551525878906,928.3877185058594
2021-09-02 00:00:00+05:30,1026.7890093361914,1050.8308945751835,1026.7890093361914,1044.7293701171875,9956770,0.0,0.0,969.3803332519532,929.080149230957
2021-09-03 00:00:00+05:30,1051.8326390479754,1090.5364914181823,1048.417664098061,1087.5767822265625,30664428,0.0,0.0,971.0482409667969,930.02583984375
2021-09-06 00:00:00+05:30,1098.732658318235,1129.2404038133443,1098.2772720950577,1104.469970703125,33641710,0.0,0.0,973.5261987304688,931.0187887573243
2021-09-07 00:00:00+05:30,1106.4732837598403,1119.2227720405074,1098.2771755479348,1111.4365234375,17349882,0.0,0.0,976.59017578125,932.0331845092774
2021-09-08 00:00:00+05:30,1116.4908160039283,1117.4014679293343,1095.8411422487666,1107.0880126953125,14301651,0.0,0.0,979.7352001953125,933.046369934082
2021-09-09 00:00:00+05:30,1105.5172024435444,1110.047819623459,1100.1442231253327,1104.469970703125,8963249,0.0,0.0,982.8114721679688,934.0601913452149
2021-09-13 00:00:00+05:30,1107.8394255163948,1107.8394255163948,1078.2652155896492,1079.85888671875,16311160,0.0,0.0,985.1874328613281,934.9828338623047
2021-09-14 00:00:00+05:30,1081.4296157163806,1090.080989049441,1077.3315016844067,1078.4471435546875,8908356,0.0,0.0,987.6508142089843,936.065513305664
2021-09-15 00:00:00+05:30,1078.469924304506,1090.877842147473,1078.469924304506,1082.9322509765625,9071075,0.0,0.0,989.9206774902344,937.0544564819336
2021-09-16 00:00:00+05:30,1084.412047543527,1109.5466883302313,1077.786847746724,1105.653564453125,13448882,0.0,0.0,992.4523583984375,938.1267181396485
2021-09-17 00:00:00+05:30,1113.7588364957078,1118.2439270914997,1081.70294650073,1088.51025390625,34882133,0.0,0.0,994.8724853515625,939.1501312255859
2021-09-20 00:00:00+05:30,1080.1091300619346,1101.1685419804442,1079.152951607913,1090.240478515625,11779819,0.0,0.0,997.4615417480469,940.1713052368164
2021-09-21 00:00:00+05:30,1095.0898267922066,1100.3717524568194,1085.5276805308774,1094.9532470703125,9915736,0.0,0.0,1000.3037670898437,941.2677713012695
2021-09-22 00:00:00+05:30,1096.4558843117638,1111.937328547403,1092.0163206275415,1106.7010498046875,10995912,0.0,0.0,1003.5758349609375,942.3660299682617
2021-09-23 00:00:00+05:30,1114.39612325988,1136.9809150922636,1113.530997993335,1133.748046875,15748397,0.0,0.0,1007.2713647460937,943.5921499633789
2021-09-24 00:00:00+05:30,1139.9634606323766,1140.8285859546684,1125.5975385674556,1130.4696044921875,15192163,0.0,0.0,1010.7592602539063,944.7884918212891
2021-09-27 00:00:00+05:30,1132.4277492416247,1151.9617828233745,1127.100296486664,1149.4801025390625,15373834,0.0,0.0,1014.7521264648437,946.1191360473633
2021-09-28 00:00:00+05:30,1153.8285065829132,1167.8985063718,1144.1753071317917,1160.22607421875,18035258,0.0,0.0,1018.9931518554688,947.4775326538086
2021-09-29 00:00:00+05:30,1170.220783328488,1170.220783328488,1147.476645141316,1151.0283203125,9719875,0.0,0.0,1022.7765649414063,948.7092855834961
